measure_id,timestamp,lot_id,part_id,supplier_id,plant_line,shift,dimension_name,value_mm,nominal,lsl,usl,is_out_of_spec,deviation,tool_id,operator_id,eo_active
M000000173,2025-07-01T20:27:00,L0000014,P0025,S010,Final-1,B,PinDepth_mm,57.2218,57.298,56.156,58.441,0,-0.0762,T04,O021,
M000000174,2025-07-01T09:57:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.8619,23.209,22.803,23.616,0,-0.3471,T07,O012,
M000000175,2025-07-01T08:54:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.71,23.209,22.803,23.616,1,-0.499,T07,O012,
M000000176,2025-07-01T09:38:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.9125,23.209,22.803,23.616,0,-0.2965,T07,O012,
M000000177,2025-07-01T16:28:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.1864,23.209,22.803,23.616,0,-0.0226,T07,O012,
M000000178,2025-07-01T15:27:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.2852,23.209,22.803,23.616,0,0.0762,T07,O012,
M000000179,2025-07-01T11:04:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.5308,23.209,22.803,23.616,0,0.3218,T07,O012,
M000000180,2025-07-01T06:34:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.153,23.209,22.803,23.616,0,-0.056,T07,O012,
M000000181,2025-07-01T20:13:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.3382,23.209,22.803,23.616,0,0.1292,T07,O012,
M000000182,2025-07-01T10:11:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.0366,23.209,22.803,23.616,0,-0.1724,T07,O012,
M000000183,2025-07-01T12:23:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.2737,23.209,22.803,23.616,0,0.0647,T07,O012,
M000000184,2025-07-01T12:32:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.4354,23.209,22.803,23.616,0,0.2264,T07,O012,
M000000185,2025-07-01T21:06:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.137,23.209,22.803,23.616,0,-0.072,T07,O012,
M000000186,2025-07-01T06:39:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.921,23.209,22.803,23.616,0,-0.288,T07,O012,
M000000187,2025-07-01T07:03:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.348,23.209,22.803,23.616,0,0.139,T07,O012,
M000000188,2025-07-01T12:21:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,23.194,23.209,22.803,23.616,0,-0.015,T07,O012,
M000000189,2025-07-01T21:31:00,L0000015,P0028,S003,ChassisLine-1,B,WeldPos_mm,22.8444,23.209,22.803,23.616,0,-0.3646,T07,O012,
M000000190,2025-07-01T10:30:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.0985,54.261,53.465,55.058,0,-0.1625,T06,O002,
M000000191,2025-07-01T06:09:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.2266,54.261,53.465,55.058,0,-0.0344,T06,O002,
M000000192,2025-07-01T07:41:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.3603,54.261,53.465,55.058,0,0.0993,T06,O002,
M000000193,2025-07-01T06:44:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.3854,54.261,53.465,55.058,0,0.1244,T06,O002,
M000000194,2025-07-01T17:05:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.4987,54.261,53.465,55.058,0,0.2377,T06,O002,
M000000195,2025-07-01T17:08:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.3174,54.261,53.465,55.058,0,0.0564,T06,O002,
M000000196,2025-07-01T14:58:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.1744,54.261,53.465,55.058,0,-0.0866,T06,O002,
M000000197,2025-07-01T07:28:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.2517,54.261,53.465,55.058,0,-0.0093,T06,O002,
M000000198,2025-07-01T07:10:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.0807,54.261,53.465,55.058,0,-0.1803,T06,O002,
M000000199,2025-07-01T10:44:00,L0000016,P0021,S001,ChassisLine-1,A,Flush_mm,54.2738,54.261,53.465,55.058,0,0.0128,T06,O002,
M000000200,2025-07-01T10:43:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.5283,45.574,44.709,46.439,0,-0.0457,T01,O013,
M000000201,2025-07-01T09:27:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.5357,45.574,44.709,46.439,0,-0.0383,T01,O013,
M000000202,2025-07-01T18:45:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.3907,45.574,44.709,46.439,0,-0.1833,T01,O013,
M000000203,2025-07-01T14:55:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.4777,45.574,44.709,46.439,0,-0.0963,T01,O013,
M000000204,2025-07-01T15:37:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.4864,45.574,44.709,46.439,0,-0.0876,T01,O013,
M000000205,2025-07-01T06:36:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.7224,45.574,44.709,46.439,0,0.1484,T01,O013,
M000000206,2025-07-01T18:33:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.4979,45.574,44.709,46.439,0,-0.0761,T01,O013,
M000000207,2025-07-01T06:38:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.4824,45.574,44.709,46.439,0,-0.0916,T01,O013,
M000000208,2025-07-01T13:57:00,L0000017,P0022,S012,ChassisLine-1,C,Gap_mm,45.6637,45.574,44.709,46.439,0,0.0897,T01,O013,
M000000209,2025-07-01T09:02:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,42.0236,41.957,41.513,42.402,0,0.0666,T06,O004,
M000000210,2025-07-01T14:16:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,42.2977,41.957,41.513,42.402,0,0.3407,T06,O004,
M000000211,2025-07-01T07:28:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,41.9401,41.957,41.513,42.402,0,-0.0169,T06,O004,
M000000212,2025-07-01T14:03:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,42.0434,41.957,41.513,42.402,0,0.0864,T06,O004,
M000000213,2025-07-01T12:07:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,42.1772,41.957,41.513,42.402,0,0.2202,T06,O004,
M000000214,2025-07-01T07:55:00,L0000018,P0011,S011,TrimLine-1,B,ConnectorWidth_mm,42.1873,41.957,41.513,42.402,0,0.2303,T06,O004,
M000000215,2025-07-01T11:31:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.4779,10.354,10.077,10.631,0,0.1239,T05,O011,
M000000216,2025-07-01T17:13:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.7091,10.354,10.077,10.631,1,0.3551,T05,O011,
M000000217,2025-07-01T08:13:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.8253,10.354,10.077,10.631,1,0.4713,T05,O011,
M000000218,2025-07-01T11:33:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.3691,10.354,10.077,10.631,0,0.0151,T05,O011,
M000000219,2025-07-01T18:14:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.4184,10.354,10.077,10.631,0,0.0644,T05,O011,
M000000220,2025-07-01T09:43:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.3219,10.354,10.077,10.631,0,-0.0321,T05,O011,
M000000221,2025-07-01T13:50:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.124,10.354,10.077,10.631,0,-0.23,T05,O011,
M000000222,2025-07-01T06:24:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.1446,10.354,10.077,10.631,0,-0.2094,T05,O011,
M000000223,2025-07-01T13:57:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.268,10.354,10.077,10.631,0,-0.086,T05,O011,
M000000224,2025-07-01T18:10:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.4901,10.354,10.077,10.631,0,0.1361,T05,O011,
M000000225,2025-07-01T07:50:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.4816,10.354,10.077,10.631,0,0.1276,T05,O011,
M000000226,2025-07-01T07:16:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.4687,10.354,10.077,10.631,0,0.1147,T05,O011,
M000000227,2025-07-01T17:48:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.0639,10.354,10.077,10.631,1,-0.2901,T05,O011,
M000000228,2025-07-01T16:42:00,L0000019,P0031,S006,BodyLine-2,A,BracketHoleDia_mm,10.2439,10.354,10.077,10.631,0,-0.1101,T05,O011,
M000000229,2025-07-01T07:33:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.9624,23.91,23.753,24.068,0,0.0524,T05,O011,
M000000230,2025-07-01T14:52:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.7955,23.91,23.753,24.068,0,-0.1145,T05,O011,
M000000231,2025-07-01T17:14:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.9813,23.91,23.753,24.068,0,0.0713,T05,O011,
M000000232,2025-07-01T15:10:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,24.1309,23.91,23.753,24.068,1,0.2209,T05,O011,
M000000233,2025-07-01T19:55:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,24.0961,23.91,23.753,24.068,1,0.1861,T05,O011,
M000000234,2025-07-01T13:09:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.8646,23.91,23.753,24.068,0,-0.0454,T05,O011,
M000000235,2025-07-01T16:41:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.8636,23.91,23.753,24.068,0,-0.0464,T05,O011,
M000000236,2025-07-01T08:11:00,L0000020,P0001,S001,TrimLine-1,A,PinDepth_mm,23.6982,23.91,23.753,24.068,1,-0.2118,T05,O011,
M000000237,2025-07-01T16:27:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.2346,43.055,42.823,43.287,1,-0.8204,T06,O026,
M000000238,2025-07-01T09:23:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.7683,43.055,42.823,43.287,1,-0.2867,T06,O026,
M000000239,2025-07-01T14:31:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.8292,43.055,42.823,43.287,0,-0.2258,T06,O026,
M000000240,2025-07-01T17:34:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,43.4941,43.055,42.823,43.287,1,0.4391,T06,O026,
M000000241,2025-07-01T21:23:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,43.5397,43.055,42.823,43.287,1,0.4847,T06,O026,
M000000242,2025-07-01T07:57:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,43.4876,43.055,42.823,43.287,1,0.4326,T06,O026,
M000000243,2025-07-01T07:33:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.8023,43.055,42.823,43.287,1,-0.2527,T06,O026,
M000000244,2025-07-01T15:54:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.4326,43.055,42.823,43.287,1,-0.6224,T06,O026,
M000000245,2025-07-01T13:59:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.6729,43.055,42.823,43.287,1,-0.3821,T06,O026,
M000000246,2025-07-01T09:42:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,43.1686,43.055,42.823,43.287,0,0.1136,T06,O026,
M000000247,2025-07-01T06:28:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.9888,43.055,42.823,43.287,0,-0.0662,T06,O026,
M000000248,2025-07-01T17:27:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.6756,43.055,42.823,43.287,1,-0.3794,T06,O026,
M000000249,2025-07-01T08:15:00,L0000021,P0005,S001,BodyLine-1,A,WeldPos_mm,42.8518,43.055,42.823,43.287,0,-0.2032,T06,O026,
M000000250,2025-07-01T11:33:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,69.9426,70.417,69.632,71.203,0,-0.4744,T03,O014,
M000000251,2025-07-01T11:24:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.2589,70.417,69.632,71.203,0,-0.1581,T03,O014,
M000000252,2025-07-01T15:30:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.4891,70.417,69.632,71.203,0,0.0721,T03,O014,
M000000253,2025-07-01T10:43:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.0798,70.417,69.632,71.203,0,-0.3372,T03,O014,
M000000254,2025-07-01T16:48:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,71.0631,70.417,69.632,71.203,0,0.6461,T03,O014,
M000000255,2025-07-01T21:37:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.008,70.417,69.632,71.203,0,-0.409,T03,O014,
M000000256,2025-07-01T07:31:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.4209,70.417,69.632,71.203,0,0.0039,T03,O014,
M000000257,2025-07-01T17:24:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.3498,70.417,69.632,71.203,0,-0.0672,T03,O014,
M000000258,2025-07-01T12:17:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.903,70.417,69.632,71.203,0,0.486,T03,O014,
M000000259,2025-07-01T12:20:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.1727,70.417,69.632,71.203,0,-0.2443,T03,O014,
M000000260,2025-07-01T07:39:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.4607,70.417,69.632,71.203,0,0.0437,T03,O014,
M000000261,2025-07-01T14:25:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.3093,70.417,69.632,71.203,0,-0.1077,T03,O014,
M000000262,2025-07-01T18:53:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.1001,70.417,69.632,71.203,0,-0.3169,T03,O014,
M000000263,2025-07-01T17:03:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.0904,70.417,69.632,71.203,0,-0.3266,T03,O014,
M000000264,2025-07-01T11:11:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.5727,70.417,69.632,71.203,0,0.1557,T03,O014,
M000000265,2025-07-01T18:38:00,L0000022,P0003,S007,BodyLine-2,C,Gap_mm,70.7807,70.417,69.632,71.203,0,0.3637,T03,O014,
M000000266,2025-07-01T10:46:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.7782,45.617,44.817,46.417,0,0.1612,T04,O005,
M000000267,2025-07-01T13:40:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.7949,45.617,44.817,46.417,0,0.1779,T04,O005,
M000000268,2025-07-01T08:40:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.6462,45.617,44.817,46.417,0,0.0292,T04,O005,
M000000269,2025-07-01T15:10:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.582,45.617,44.817,46.417,0,-0.035,T04,O005,
M000000270,2025-07-01T21:43:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.5748,45.617,44.817,46.417,0,-0.0422,T04,O005,
M000000271,2025-07-01T10:35:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.9144,45.617,44.817,46.417,0,0.2974,T04,O005,
M000000272,2025-07-01T17:49:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.6848,45.617,44.817,46.417,0,0.0678,T04,O005,
M000000273,2025-07-01T09:38:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.9055,45.617,44.817,46.417,0,0.2885,T04,O005,
M000000274,2025-07-01T12:02:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.7172,45.617,44.817,46.417,0,0.1002,T04,O005,
M000000275,2025-07-01T17:55:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,45.7857,45.617,44.817,46.417,0,0.1687,T04,O005,
M000000276,2025-07-01T09:00:00,L0000023,P0034,S006,BodyLine-2,C,Flush_mm,46.0087,45.617,44.817,46.417,0,0.3917,T04,O005,
M000000277,2025-07-02T18:46:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1504,31.061,30.648,31.475,0,0.0894,T01,O003,
M000000278,2025-07-02T21:56:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.0928,31.061,30.648,31.475,0,0.0318,T01,O003,
M000000279,2025-07-02T19:42:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.9505,31.061,30.648,31.475,0,-0.1105,T01,O003,
M000000280,2025-07-02T10:00:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1122,31.061,30.648,31.475,0,0.0512,T01,O003,
M000000281,2025-07-02T08:26:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1781,31.061,30.648,31.475,0,0.1171,T01,O003,
M000000282,2025-07-02T18:56:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.976,31.061,30.648,31.475,0,-0.085,T01,O003,
M000000283,2025-07-02T21:58:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.8287,31.061,30.648,31.475,0,-0.2323,T01,O003,
M000000284,2025-07-02T18:17:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.98,31.061,30.648,31.475,0,-0.081,T01,O003,
M000000285,2025-07-02T18:32:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.9598,31.061,30.648,31.475,0,-0.1012,T01,O003,
M000000286,2025-07-02T14:33:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.2029,31.061,30.648,31.475,0,0.1419,T01,O003,
M000000287,2025-07-02T21:15:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.2009,31.061,30.648,31.475,0,0.1399,T01,O003,
M000000288,2025-07-02T15:14:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1744,31.061,30.648,31.475,0,0.1134,T01,O003,
M000000289,2025-07-02T09:51:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.9255,31.061,30.648,31.475,0,-0.1355,T01,O003,
M000000290,2025-07-02T15:26:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1745,31.061,30.648,31.475,0,0.1135,T01,O003,
M000000291,2025-07-02T08:31:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,30.9839,31.061,30.648,31.475,0,-0.0771,T01,O003,
M000000292,2025-07-02T13:35:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.0211,31.061,30.648,31.475,0,-0.0399,T01,O003,
M000000293,2025-07-02T06:24:00,L0000024,P0017,S001,ChassisLine-1,A,Flush_mm,31.1438,31.061,30.648,31.475,0,0.0828,T01,O003,
M000000294,2025-07-02T11:09:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.8368,41.957,41.513,42.402,0,-0.1202,T06,O008,
M000000295,2025-07-02T12:33:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.9778,41.957,41.513,42.402,0,0.0208,T06,O008,
M000000296,2025-07-02T12:00:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.9018,41.957,41.513,42.402,0,-0.0552,T06,O008,
M000000297,2025-07-02T16:42:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.6766,41.957,41.513,42.402,0,-0.2804,T06,O008,
M000000298,2025-07-02T14:23:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.1939,41.957,41.513,42.402,0,0.2369,T06,O008,
M000000299,2025-07-02T17:35:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,42.0057,41.957,41.513,42.402,0,0.0487,T06,O008,
M000000300,2025-07-02T16:22:00,L0000025,P0011,S011,TrimLine-1,A,ConnectorWidth_mm,41.8326,41.957,41.513,42.402,0,-0.1244,T06,O008,
M000000301,2025-07-02T17:48:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.1311,39.898,38.898,40.897,0,-0.7669,T07,O024,
M000000302,2025-07-02T20:13:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.9558,39.898,38.898,40.897,0,0.0578,T07,O024,
M000000303,2025-07-02T10:21:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.06,39.898,38.898,40.897,0,0.162,T07,O024,
M000000304,2025-07-02T10:58:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.8053,39.898,38.898,40.897,0,-0.0927,T07,O024,
M000000305,2025-07-02T15:00:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.0947,39.898,38.898,40.897,0,0.1967,T07,O024,
M000000306,2025-07-02T09:58:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.7076,39.898,38.898,40.897,0,-0.1904,T07,O024,
M000000307,2025-07-02T16:41:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.0083,39.898,38.898,40.897,0,0.1103,T07,O024,
M000000308,2025-07-02T16:51:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.8498,39.898,38.898,40.897,0,-0.0482,T07,O024,
M000000309,2025-07-02T21:07:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.9902,39.898,38.898,40.897,0,0.0922,T07,O024,
M000000310,2025-07-02T11:39:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.2401,39.898,38.898,40.897,0,0.3421,T07,O024,
M000000311,2025-07-02T10:14:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.4492,39.898,38.898,40.897,0,-0.4488,T07,O024,
M000000312,2025-07-02T13:57:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.8966,39.898,38.898,40.897,0,-0.0014,T07,O024,
M000000313,2025-07-02T19:56:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.7501,39.898,38.898,40.897,0,-0.1479,T07,O024,
M000000314,2025-07-02T18:55:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.2661,39.898,38.898,40.897,0,0.3681,T07,O024,
M000000315,2025-07-02T21:40:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.2747,39.898,38.898,40.897,0,0.3767,T07,O024,
M000000316,2025-07-02T13:39:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.8778,39.898,38.898,40.897,0,-0.0202,T07,O024,
M000000317,2025-07-02T06:14:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.5369,39.898,38.898,40.897,0,0.6389,T07,O024,
M000000318,2025-07-02T08:45:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.6132,39.898,38.898,40.897,0,-0.2848,T07,O024,
M000000319,2025-07-02T11:49:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,40.0065,39.898,38.898,40.897,0,0.1085,T07,O024,
M000000320,2025-07-02T10:47:00,L0000026,P0013,S007,ChassisLine-1,B,Gap_mm,39.7139,39.898,38.898,40.897,0,-0.1841,T07,O024,
M000000321,2025-07-02T10:29:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.7751,57.298,56.156,58.441,0,0.4771,T01,O014,
M000000322,2025-07-02T13:35:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.2607,57.298,56.156,58.441,0,-0.0373,T01,O014,
M000000323,2025-07-02T19:18:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.6218,57.298,56.156,58.441,0,0.3238,T01,O014,
M000000324,2025-07-02T09:21:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.5033,57.298,56.156,58.441,0,0.2053,T01,O014,
M000000325,2025-07-02T21:58:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.1188,57.298,56.156,58.441,0,-0.1792,T01,O014,
M000000326,2025-07-02T13:37:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,56.8253,57.298,56.156,58.441,0,-0.4727,T01,O014,
M000000327,2025-07-02T20:19:00,L0000027,P0025,S010,TrimLine-1,B,PinDepth_mm,57.3574,57.298,56.156,58.441,0,0.0594,T01,O014,
M000000328,2025-07-02T10:02:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.0106,23.209,22.803,23.616,0,-0.1984,T02,O009,
M000000329,2025-07-02T14:50:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.5559,23.209,22.803,23.616,0,0.3469,T02,O009,
M000000330,2025-07-02T20:47:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,22.943,23.209,22.803,23.616,0,-0.266,T02,O009,
M000000331,2025-07-02T09:44:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.5437,23.209,22.803,23.616,0,0.3347,T02,O009,
M000000332,2025-07-02T13:07:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.2126,23.209,22.803,23.616,0,0.0036,T02,O009,
M000000333,2025-07-02T15:29:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.418,23.209,22.803,23.616,0,0.209,T02,O009,
M000000334,2025-07-02T20:27:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.2198,23.209,22.803,23.616,0,0.0108,T02,O009,
M000000335,2025-07-02T13:30:00,L0000028,P0028,S003,ChassisLine-1,A,WeldPos_mm,23.3374,23.209,22.803,23.616,0,0.1284,T02,O009,
M000000336,2025-07-02T15:10:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,57.1666,56.829,55.895,57.763,0,0.3376,T02,O012,
M000000337,2025-07-02T06:20:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.6985,56.829,55.895,57.763,0,-0.1305,T02,O012,
M000000338,2025-07-02T19:20:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.8307,56.829,55.895,57.763,0,0.0017,T02,O012,
M000000339,2025-07-02T20:09:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.8504,56.829,55.895,57.763,0,0.0214,T02,O012,
M000000340,2025-07-02T09:56:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.6953,56.829,55.895,57.763,0,-0.1337,T02,O012,
M000000341,2025-07-02T06:24:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.8141,56.829,55.895,57.763,0,-0.0149,T02,O012,
M000000342,2025-07-02T07:18:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,57.0148,56.829,55.895,57.763,0,0.1858,T02,O012,
M000000343,2025-07-02T13:11:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,57.1473,56.829,55.895,57.763,0,0.3183,T02,O012,
M000000344,2025-07-02T19:02:00,L0000029,P0030,S009,Final-1,A,ConnectorWidth_mm,56.828,56.829,55.895,57.763,0,-0.001,T02,O012,
M000000345,2025-07-02T17:06:00,L0000030,P0004,S006,TrimLine-1,A,ClipLength_mm,56.6335,56.819,55.77,57.868,0,-0.1855,T02,O016,
